User_ID,Home_TN_Cell,User_Profile,Base_Demand_Mbps,Demand_Hour_0,Lat_Hour_0,Lon_Hour_0,Demand_Hour_1,Lat_Hour_1,Lon_Hour_1,Demand_Hour_2,Lat_Hour_2,Lon_Hour_2,Demand_Hour_3,Lat_Hour_3,Lon_Hour_3,Demand_Hour_4,Lat_Hour_4,Lon_Hour_4,Demand_Hour_5,Lat_Hour_5,Lon_Hour_5,Demand_Hour_6,Lat_Hour_6,Lon_Hour_6,Demand_Hour_7,Lat_Hour_7,Lon_Hour_7,Demand_Hour_8,Lat_Hour_8,Lon_Hour_8,Demand_Hour_9,Lat_Hour_9,Lon_Hour_9,Demand_Hour_10,Lat_Hour_10,Lon_Hour_10,Demand_Hour_11,Lat_Hour_11,Lon_Hour_11,Demand_Hour_12,Lat_Hour_12,Lon_Hour_12,Demand_Hour_13,Lat_Hour_13,Lon_Hour_13,Demand_Hour_14,Lat_Hour_14,Lon_Hour_14,Demand_Hour_15,Lat_Hour_15,Lon_Hour_15,Demand_Hour_16,Lat_Hour_16,Lon_Hour_16,Demand_Hour_17,Lat_Hour_17,Lon_Hour_17,Demand_Hour_18,Lat_Hour_18,Lon_Hour_18,Demand_Hour_19,Lat_Hour_19,Lon_Hour_19,Demand_Hour_20,Lat_Hour_20,Lon_Hour_20,Demand_Hour_21,Lat_Hour_21,Lon_Hour_21,Demand_Hour_22,Lat_Hour_22,Lon_Hour_22,Demand_Hour_23,Lat_Hour_23,Lon_Hour_23
867,N/A (LEO),Heavy (Gaming/4K),20.47,4.1,50.9441,-82.8642,4.11,50.9441,-82.8642,4.13,50.9441,-82.8642,4.21,50.9441,-82.8642,4.39,50.9441,-82.8642,4.77,50.9441,-82.8642,5.48,50.9441,-82.8642,6.65,50.932,-82.8605,8.3,50.932,-82.8605,10.3,50.932,-82.8605,12.29,50.932,-82.8605,13.81,50.9418,-82.8782,14.45,50.9418,-82.8782,14.18,50.9418,-82.8782,13.44,50.9418,-82.8782,13.07,50.9418,-82.8782,13.99,50.9471,-82.8599,16.61,50.941,-82.8577,20.34,50.941,-82.8577,23.66,50.941,-82.8577,24.85,50.9308,-82.8627,23.1,50.9455,-82.8701,19.0,50.9455,-82.8701,14.07,50.9455,-82.8701
868,N/A (LEO),Heavy (Gaming/4K),12.29,2.46,50.8052,-85.8271,2.47,50.8052,-85.8271,2.48,50.8052,-85.8271,2.53,50.8052,-85.8271,2.63,50.8052,-85.8271,2.86,50.8102,-85.8214,3.29,50.8102,-85.8214,3.99,50.8102,-85.8214,4.98,50.8102,-85.8214,6.19,50.8102,-85.8214,7.38,50.7921,-85.824,8.29,50.8051,-85.8176,8.68,50.8089,-85.8237,8.52,50.8089,-85.8237,8.07,50.8051,-85.8258,7.85,50.8062,-85.8181,8.4,50.7994,-85.8202,9.97,50.7994,-85.8202,12.22,50.7994,-85.8202,14.21,50.7994,-85.8202,14.93,50.7994,-85.8202,13.87,50.7915,-85.8298,11.41,50.8012,-85.8277,8.45,50.8012,-85.8277
869,N/A (LEO),Medium (Social/Video),3.93,0.79,51.4238,-93.4298,0.79,51.4306,-93.4457,0.79,51.4306,-93.4457,0.81,51.4306,-93.4457,0.84,51.4306,-93.4457,0.91,51.4231,-93.4393,1.05,51.4231,-93.4393,1.28,51.424,-93.437,1.59,51.424,-93.437,1.98,51.4329,-93.4437,2.36,51.4268,-93.4255,2.65,51.4268,-93.4255,2.77,51.4329,-93.4445,2.72,51.4329,-93.4445,2.58,51.4329,-93.4445,2.51,51.4329,-93.4445,2.69,51.4261,-93.4321,3.19,51.4334,-93.4286,3.9,51.4334,-93.4286,4.54,51.4334,-93.4286,4.77,51.423,-93.4362,4.43,51.4385,-93.4425,3.65,51.4385,-93.4425,2.7,51.4385,-93.4425
870,N/A (LEO),Medium (Social/Video),1.57,0.31,47.6625,-80.2116,0.32,47.7813,-80.2622,0.32,47.7813,-80.2622,0.32,47.7813,-80.2622,0.34,47.7813,-80.2622,0.37,47.7813,-80.2622,0.42,47.6653,-80.2097,0.51,47.666,-80.2591,0.64,47.6751,-80.2514,0.79,47.6751,-80.2514,0.94,47.6751,-80.2514,1.06,47.669,-80.2514,1.11,47.669,-80.2514,1.09,47.7775,-80.2516,1.03,47.7775,-80.2516,1.0,47.6638,-80.2534,1.07,47.6638,-80.2534,1.27,47.6638,-80.2534,1.56,47.6729,-80.2537,1.82,47.6651,-80.2008,1.91,47.6648,-80.2547,1.77,47.6648,-80.2547,1.46,47.6717,-80.252,1.08,47.6717,-80.252
871,N/A (LEO),Medium (Social/Video),3.5,0.7,49.3483,-84.2502,0.7,49.3483,-84.2502,0.71,49.3483,-84.2502,0.72,49.3483,-84.2502,0.75,49.3509,-84.2486,0.82,49.3509,-84.2486,0.94,49.3494,-84.2493,1.14,49.3494,-84.2493,1.42,49.3489,-84.2501,1.76,49.3489,-84.2501,2.1,49.3489,-84.2501,2.36,49.3489,-84.2501,2.47,49.3489,-84.2501,2.43,49.3489,-84.2501,2.3,49.5991,-84.4777,2.24,49.5991,-84.4777,2.39,49.5925,-84.4731,2.84,49.5862,-84.4829,3.48,49.5862,-84.4829,4.05,49.3466,-84.257,4.25,49.3409,-84.2446,3.95,49.3409,-84.2446,3.25,49.3409,-84.2446,2.41,49.3409,-84.2446
872,N/A (LEO),Medium (Social/Video),4.19,0.84,52.5188,-92.4041,0.84,52.5188,-92.4041,0.85,52.5188,-92.4041,0.86,52.5188,-92.4041,0.9,52.5188,-92.4041,0.98,52.5188,-92.4041,1.12,52.5097,-92.4066,1.36,52.5097,-92.4066,1.7,52.5097,-92.4066,2.11,52.51,-92.4002,2.52,52.51,-92.4002,2.83,52.5214,-92.392,2.96,52.5214,-92.392,2.91,52.5214,-92.392,2.75,52.5214,-92.392,2.68,52.5214,-92.392,2.87,52.524,-92.4077,3.4,52.5499,-92.4096,4.17,52.5185,-92.3943,4.85,52.5185,-92.3943,5.09,52.527,-92.3915,4.73,52.527,-92.3915,3.89,52.5231,-92.3833,2.88,52.5231,-92.3833
873,N/A (LEO),Light (Text/Web),0.77,0.15,50.9743,-92.2893,0.15,50.9743,-92.2893,0.15,50.9704,-92.2916,0.16,50.9704,-92.2916,0.16,50.9704,-92.2916,0.18,50.9704,-92.2916,0.2,50.9769,-92.2867,0.25,50.9766,-92.2915,0.31,50.9766,-92.2915,0.39,50.9646,-92.2839,0.46,50.9646,-92.2839,0.52,50.9646,-92.2839,0.54,50.9646,-92.2839,0.53,50.9646,-92.2839,0.5,50.9646,-92.2839,0.49,50.9646,-92.2839,0.52,50.9706,-92.2908,0.62,50.9706,-92.2908,0.76,50.9706,-92.2908,0.88,50.9706,-92.2908,0.93,50.9706,-92.2908,0.86,50.9706,-92.2908,0.71,50.975,-92.2935,0.53,50.9739,-92.2906
874,N/A (LEO),Medium (Social/Video),2.64,0.53,53.7749,-88.5457,0.53,53.7749,-88.5457,0.53,53.7749,-88.5457,0.54,53.7749,-88.5457,0.57,53.7749,-88.5457,0.62,53.7749,-88.5457,0.71,53.7713,-88.5382,0.86,53.7732,-88.5328,1.07,53.7732,-88.5328,1.33,53.7732,-88.5328,1.59,53.7732,-88.5328,1.78,53.7607,-88.5454,1.87,53.7607,-88.5454,1.83,53.7731,-88.5343,1.74,53.7678,-88.5306,1.69,53.7749,-88.5281,1.81,53.7749,-88.5281,2.15,53.8088,-88.4905,2.63,53.8103,-88.499,3.06,53.8103,-88.499,3.21,53.8103,-88.499,2.98,53.8103,-88.499,2.45,53.8103,-88.499,1.82,53.8103,-88.499
875,N/A (LEO),Medium (Social/Video),4.56,0.91,51.5023,-85.9465,0.91,51.5023,-85.9465,0.92,51.5023,-85.9465,0.94,51.5023,-85.9465,0.98,51.5023,-85.9465,1.06,51.5023,-85.9465,1.22,51.5023,-85.9465,1.48,51.4947,-85.9635,1.85,51.5047,-85.9429,2.29,51.5013,-85.9369,2.74,51.5013,-85.9369,3.07,51.5013,-85.9369,3.22,51.5013,-85.9369,3.16,51.5013,-85.9369,2.99,51.5013,-85.9369,2.91,51.5013,-85.9369,3.12,51.4936,-85.9489,3.7,51.4936,-85.9489,4.53,51.4936,-85.9489,5.27,51.4936,-85.9489,5.53,51.5031,-85.9424,5.14,51.5031,-85.9424,4.23,51.4994,-85.9463,3.13,51.4994,-85.9463
876,N/A (LEO),Medium (Social/Video),1.87,0.37,53.0423,-94.515,0.37,53.0423,-94.515,0.38,53.0423,-94.515,0.38,53.0423,-94.515,0.4,53.0423,-94.515,0.43,53.0421,-94.5304,0.5,53.0508,-94.5123,0.61,53.054,-94.5287,0.76,53.054,-94.5287,0.94,53.054,-94.5287,1.12,53.054,-94.5287,1.26,53.048,-94.5169,1.32,53.0502,-94.5173,1.29,53.0404,-94.5141,1.22,53.0446,-94.5129,1.19,53.0446,-94.5129,1.28,53.0413,-94.5207,1.51,53.0473,-94.5159,1.85,53.0313,-94.5151,2.16,53.0313,-94.5151,2.27,53.0313,-94.5151,2.11,53.0313,-94.5151,1.73,53.0424,-94.5185,1.28,53.0305,-94.5148
877,N/A (LEO),Medium (Social/Video),3.52,0.7,52.8838,-82.4084,0.71,52.8838,-82.4084,0.71,52.8846,-82.4098,0.72,52.8846,-82.4098,0.75,52.8846,-82.4098,0.82,52.8846,-82.4098,0.94,52.8846,-82.4098,1.14,52.8846,-82.4098,1.43,52.8846,-82.4098,1.77,52.8846,-82.4098,2.11,52.8846,-82.4098,2.37,52.8824,-82.4111,2.48,52.8824,-82.4111,2.44,52.8824,-82.4111,2.31,52.8824,-82.4111,2.24,52.8789,-82.3944,2.4,52.8789,-82.3944,2.85,52.8872,-82.4105,3.49,52.8872,-82.4105,4.06,52.8834,-82.4045,4.27,52.8834,-82.4045,3.97,52.8849,-82.4143,3.26,52.8941,-82.4078,2.42,52.8941,-82.4078
878,N/A (LEO),Heavy (Gaming/4K),11.37,2.27,53.0664,-83.0141,2.28,53.0664,-83.0141,2.3,53.0664,-83.0141,2.34,53.0664,-83.0141,2.44,53.0442,-83.0118,2.65,53.0442,-83.0118,3.04,53.0669,-83.0143,3.69,53.0669,-83.0143,4.61,53.0669,-83.0143,5.72,53.0669,-83.0143,6.83,53.0669,-83.0143,7.67,53.0533,-83.0059,8.02,53.0465,-83.0,7.87,53.0465,-83.0,7.46,53.0465,-83.0,7.26,53.0465,-83.0,7.77,53.0465,-83.0,9.22,53.0465,-83.0,11.29,53.0617,-83.0207,13.14,53.0635,-83.0169,13.8,53.0635,-83.0169,12.83,53.0607,-83.0152,10.55,53.0607,-83.0152,7.81,53.0607,-83.0152
879,N/A (LEO),Heavy (Gaming/4K),17.08,3.42,51.2451,-82.8703,3.43,51.2451,-82.8703,3.45,51.2451,-82.8703,3.51,51.2451,-82.8703,3.66,51.2451,-82.8703,3.98,51.2451,-82.8703,4.57,51.2451,-82.8703,5.55,51.36,-82.9644,6.93,51.36,-82.9644,8.6,51.3628,-82.9581,10.26,51.2507,-82.8806,11.52,51.3601,-82.9599,12.06,51.3601,-82.9599,11.84,51.3601,-82.9599,11.22,51.2529,-82.8664,10.91,51.3519,-82.9562,11.68,51.3519,-82.9562,13.86,51.3519,-82.9562,16.98,51.3519,-82.9562,19.75,51.3519,-82.9562,20.75,51.2421,-82.87,19.28,51.2421,-82.87,15.86,51.2439,-82.8595,11.74,51.2439,-82.8595
880,N/A (LEO),Medium (Social/Video),2.93,0.59,49.7236,-83.6291,0.59,49.7236,-83.6291,0.59,49.7236,-83.6291,0.6,49.7236,-83.6291,0.63,49.7236,-83.6291,0.68,49.7236,-83.6291,0.78,49.7255,-83.6266,0.95,49.7193,-83.626,1.19,49.7193,-83.626,1.48,49.7193,-83.626,1.76,49.7193,-83.626,1.98,49.7193,-83.626,2.07,49.7193,-83.626,2.03,49.7242,-83.6288,1.92,49.7242,-83.6288,1.87,49.7242,-83.6288,2.0,49.7242,-83.6288,2.38,49.7242,-83.6288,2.91,49.7242,-83.6288,3.39,49.7242,-83.6288,3.56,49.7267,-83.6313,3.31,49.7267,-83.6313,2.72,49.7267,-83.6313,2.02,49.7267,-83.6313
881,N/A (LEO),Medium (Social/Video),3.81,0.76,54.7323,-89.869,0.77,54.7323,-89.869,0.77,54.7323,-89.869,0.78,54.7295,-89.8613,0.82,54.7295,-89.8613,0.89,54.7295,-89.8613,1.02,54.7014,-89.9032,1.24,54.7014,-89.9032,1.55,54.7014,-89.9032,1.92,54.7383,-89.8689,2.29,54.7383,-89.8689,2.57,54.7383,-89.8689,2.69,54.7383,-89.8689,2.64,54.7383,-89.8689,2.5,54.7383,-89.8689,2.44,54.7383,-89.8689,2.61,54.7258,-89.8703,3.1,54.7258,-89.8703,3.79,54.7258,-89.8703,4.41,54.7258,-89.8703,4.63,54.693,-89.9003,4.31,54.693,-89.9003,3.54,54.693,-89.9003,2.62,54.693,-89.9003
882,N/A (LEO),Medium (Social/Video),2.86,0.57,51.5296,-90.832,0.57,51.5296,-90.832,0.58,51.5296,-90.832,0.59,51.5296,-90.832,0.61,51.5296,-90.832,0.67,51.3883,-90.7063,0.77,51.3883,-90.7063,0.93,51.3883,-90.7063,1.16,51.3883,-90.7063,1.44,51.5314,-90.8301,1.72,51.5314,-90.8301,1.93,51.3742,-90.6982,2.02,51.5217,-90.8273,1.98,51.533,-90.8407,1.88,51.533,-90.8407,1.83,51.5532,-90.8123,1.96,51.5532,-90.8123,2.32,51.3937,-90.6964,2.85,51.3937,-90.6964,3.31,51.3937,-90.6964,3.48,51.3937,-90.6964,3.23,51.3937,-90.6964,2.66,51.3937,-90.6964,1.97,51.3937,-90.6964
883,N/A (LEO),Medium (Social/Video),2.27,0.45,51.0138,-89.1047,0.46,51.0138,-89.1047,0.46,51.0138,-89.1047,0.47,51.018,-89.0957,0.49,51.0199,-89.1033,0.53,51.0199,-89.1033,0.61,51.0161,-89.1043,0.74,51.0129,-89.1449,0.92,51.0129,-89.1449,1.14,51.013,-89.1113,1.36,51.013,-89.1113,1.53,51.0189,-89.1023,1.6,51.0138,-89.1079,1.57,51.0138,-89.1079,1.49,51.0103,-89.1078,1.45,51.0103,-89.1078,1.55,51.0103,-89.1078,1.84,51.0131,-89.1019,2.26,51.0131,-89.1019,2.62,51.0131,-89.1019,2.76,51.0189,-89.1022,2.56,51.0189,-89.1022,2.11,51.0104,-89.1024,1.56,51.0162,-89.1028
884,N/A (LEO),Heavy (Gaming/4K),24.89,4.98,50.3626,-89.6291,4.99,50.3626,-89.6291,5.03,50.3626,-89.6291,5.12,50.3626,-89.6291,5.33,50.3626,-89.6291,5.8,50.3626,-89.6291,6.66,50.3626,-89.6291,8.08,50.3619,-89.633,10.09,50.3619,-89.633,12.53,50.275,-89.3903,14.95,50.3592,-89.6248,16.79,50.3592,-89.6248,17.57,50.3592,-89.6248,17.24,50.3632,-89.6229,16.34,50.3632,-89.6229,15.89,50.3632,-89.6229,17.01,50.3692,-89.6261,20.2,50.3692,-89.6261,24.73,50.3692,-89.6261,28.77,50.3617,-89.6245,30.22,50.3617,-89.6245,28.09,50.3688,-89.6216,23.1,50.3688,-89.6216,17.11,50.3688,-89.6216
885,N/A (LEO),Light (Text/Web),0.89,0.18,47.4858,-83.3106,0.18,47.4858,-83.3106,0.18,47.4858,-83.3106,0.18,47.4858,-83.3106,0.19,47.4858,-83.3106,0.21,47.4858,-83.3106,0.24,47.4858,-83.3106,0.29,47.4858,-83.3106,0.36,47.4858,-83.3106,0.45,47.3685,-83.7884,0.54,47.48,-83.3111,0.6,47.48,-83.3111,0.63,47.4848,-83.3187,0.62,47.4824,-83.3089,0.59,47.4824,-83.3089,0.57,47.4876,-83.3097,0.61,47.4876,-83.3097,0.73,47.4876,-83.3097,0.89,47.4876,-83.3097,1.03,47.4849,-83.3251,1.09,47.4849,-83.3251,1.01,47.497,-83.3136,0.83,47.497,-83.3136,0.61,47.497,-83.3136
886,N/A (LEO),Medium (Social/Video),2.22,0.44,50.6218,-85.9069,0.44,50.6218,-85.9069,0.45,50.6218,-85.9069,0.46,50.6218,-85.9069,0.47,50.6218,-85.9069,0.52,50.6218,-85.9069,0.59,50.6266,-85.9105,0.72,50.6228,-85.9067,0.9,50.6216,-85.9061,1.12,50.6216,-85.9061,1.33,50.6216,-85.9061,1.49,50.6264,-85.9108,1.56,50.6264,-85.9108,1.54,50.6264,-85.9108,1.45,50.6264,-85.9108,1.42,50.6159,-85.9129,1.51,50.6159,-85.9129,1.8,50.6159,-85.9129,2.2,50.6159,-85.9129,2.56,50.6159,-85.9129,2.69,50.6177,-85.9096,2.5,50.6231,-85.9175,2.06,50.6231,-85.9175,1.52,50.6231,-85.9175
887,N/A (LEO),Light (Text/Web),0.82,0.16,48.9035,-89.2132,0.16,48.9035,-89.2132,0.17,48.9035,-89.2132,0.17,48.9035,-89.2132,0.18,48.9035,-89.2132,0.19,48.9035,-89.2132,0.22,48.9035,-89.2132,0.27,48.9035,-89.2132,0.33,48.0958,-89.323,0.41,48.8946,-89.2079,0.49,48.9047,-89.2102,0.55,48.9047,-89.2102,0.58,48.9047,-89.2102,0.57,48.9047,-89.2102,0.54,48.9047,-89.2102,0.52,48.9047,-89.2102,0.56,48.9016,-89.2157,0.66,48.9016,-89.2157,0.81,48.0937,-89.3117,0.95,48.0937,-89.3117,0.99,48.0937,-89.3117,0.92,48.0937,-89.3117,0.76,48.0937,-89.3117,0.56,48.0937,-89.3117
888,N/A (LEO),Medium (Social/Video),2.08,0.42,52.6934,-90.092,0.42,52.6934,-90.092,0.42,52.6934,-90.092,0.43,52.6934,-90.092,0.45,52.6934,-90.092,0.48,52.6934,-90.092,0.56,52.6934,-90.092,0.68,52.6934,-90.092,0.84,52.7631,-90.0734,1.05,52.6895,-90.0859,1.25,52.6895,-90.0859,1.4,52.7554,-90.0628,1.47,52.6967,-90.0933,1.44,52.6967,-90.0933,1.37,52.6967,-90.0933,1.33,52.6967,-90.0933,1.42,52.6967,-90.0933,1.69,52.7005,-90.0849,2.07,52.7005,-90.0849,2.4,52.7005,-90.0849,2.53,52.6913,-90.0895,2.35,52.697,-90.0938,1.93,52.697,-90.0938,1.43,52.697,-90.0938
889,N/A (LEO),Medium (Social/Video),4.9,0.98,51.1913,-82.8929,0.98,51.1943,-82.899,0.99,51.1943,-82.899,1.01,51.1943,-82.899,1.05,51.1943,-82.899,1.14,51.1943,-82.899,1.31,51.194,-82.8916,1.59,51.194,-82.8916,1.99,51.194,-82.8916,2.47,51.1933,-82.8908,2.95,51.1933,-82.8908,3.31,51.1933,-82.8908,3.46,51.189,-82.8912,3.4,51.1764,-82.8698,3.22,51.1764,-82.8698,3.13,51.1764,-82.8698,3.35,51.2122,-82.8802,3.98,51.2002,-82.8921,4.87,51.2002,-82.8921,5.67,51.2002,-82.8921,5.95,51.2072,-82.8802,5.53,51.2072,-82.8802,4.55,51.1888,-82.8889,3.37,51.1888,-82.8889
890,N/A (LEO),Medium (Social/Video),2.12,0.42,51.9854,-90.1124,0.43,51.9854,-90.1124,0.43,51.9854,-90.1124,0.44,51.9854,-90.1124,0.45,52.0223,-90.1451,0.49,52.0223,-90.1451,0.57,52.0223,-90.1451,0.69,51.9864,-90.1145,0.86,51.9855,-90.114,1.07,52.018,-90.1485,1.27,51.9802,-90.1119,1.43,51.9802,-90.1119,1.5,51.9878,-90.1083,1.47,51.9878,-90.1083,1.39,51.9878,-90.1083,1.35,51.9719,-90.1163,1.45,51.9719,-90.1163,1.72,51.9821,-90.1116,2.11,51.9821,-90.1116,2.45,51.9827,-90.1063,2.57,51.9827,-90.1063,2.39,51.9945,-90.1093,1.97,51.9937,-90.1117,1.46,51.9937,-90.1117
891,N/A (LEO),Medium (Social/Video),2.29,0.46,47.2094,-81.9607,0.46,47.2094,-81.9607,0.46,47.2094,-81.9607,0.47,47.2094,-81.9607,0.49,47.2094,-81.9607,0.53,47.2094,-81.9607,0.61,47.2094,-81.9607,0.74,47.2124,-81.9582,0.93,47.2064,-81.9575,1.15,47.2064,-81.9575,1.37,47.2058,-81.9658,1.54,47.2058,-81.9658,1.61,47.2058,-81.9658,1.58,47.2058,-81.9658,1.5,47.2058,-81.9658,1.46,47.2117,-81.9623,1.56,47.2117,-81.9623,1.86,47.2117,-81.9623,2.27,47.2117,-81.9623,2.64,47.2164,-81.9591,2.78,47.2038,-81.9611,2.58,47.2038,-81.9611,2.12,47.2038,-81.9611,1.57,47.2038,-81.9611
892,N/A (LEO),Medium (Social/Video),3.45,0.69,45.1575,-78.9812,0.69,45.1575,-78.9812,0.7,45.1575,-78.9812,0.71,45.1575,-78.9812,0.74,45.1575,-78.9812,0.8,45.1575,-78.9812,0.92,45.1575,-78.9812,1.12,45.1575,-78.9812,1.4,45.1575,-78.9812,1.74,45.1575,-78.9812,2.07,45.1575,-78.9812,2.33,45.1552,-78.9797,2.44,45.1552,-78.9797,2.39,45.1552,-78.9797,2.27,45.1552,-78.9797,2.2,45.1552,-78.9797,2.36,45.1552,-78.9797,2.8,45.1552,-78.9797,3.43,45.1552,-78.9797,3.99,45.1552,-78.9797,4.19,45.1552,-78.9797,3.9,45.1552,-78.9797,3.2,45.1448,-79.0025,2.37,45.1448,-79.0025
893,7,Medium (Social/Video),3.97,0.79,44.0203,-81.5999,0.8,44.0203,-81.5999,0.8,44.0203,-81.5999,0.82,44.0203,-81.5999,0.85,44.0203,-81.5999,0.92,44.0203,-81.5999,1.06,44.0203,-81.5999,1.29,44.0152,-81.5961,1.61,44.0152,-81.5961,2.0,44.0155,-81.6004,2.38,44.0155,-81.6004,2.68,44.0155,-81.6004,2.8,44.0155,-81.6004,2.75,44.0155,-81.6004,2.6,44.0155,-81.6004,2.53,44.0155,-81.6004,2.71,43.9778,-81.6072,3.22,43.9778,-81.6072,3.94,43.9778,-81.6072,4.59,44.0212,-81.5989,4.82,44.0212,-81.5989,4.48,44.0212,-81.5989,3.68,44.0212,-81.5989,2.73,44.0212,-81.5989
894,N/A (LEO),Medium (Social/Video),3.02,0.6,53.7541,-90.434,0.61,53.7541,-90.434,0.61,53.7541,-90.434,0.62,53.7541,-90.434,0.65,53.7541,-90.434,0.7,53.7541,-90.434,0.81,53.7541,-90.434,0.98,53.7541,-90.434,1.22,53.7541,-90.434,1.52,53.7886,-90.4648,1.81,53.7886,-90.4648,2.04,53.7886,-90.4648,2.13,53.7886,-90.4648,2.09,53.7886,-90.4648,1.98,53.7818,-90.4629,1.93,53.7818,-90.4629,2.06,53.7818,-90.4629,2.45,53.7818,-90.4629,3.0,53.7818,-90.4629,3.49,53.7505,-90.4418,3.66,53.7505,-90.4418,3.41,53.7558,-90.4312,2.8,53.7558,-90.4312,2.07,53.7558,-90.4312
895,N/A (LEO),Medium (Social/Video),2.93,0.59,52.5524,-94.9722,0.59,52.5524,-94.9722,0.59,52.5471,-94.9752,0.6,52.5471,-94.9752,0.63,52.5471,-94.9752,0.68,52.5471,-94.9752,0.78,52.5471,-94.9752,0.95,52.5471,-94.9752,1.19,52.5471,-94.9752,1.47,52.5471,-94.9752,1.76,52.5558,-94.9787,1.98,52.5558,-94.9787,2.07,52.5558,-94.9787,2.03,52.5531,-94.9735,1.92,52.5531,-94.9735,1.87,52.5531,-94.9735,2.0,52.5531,-94.9735,2.38,52.6582,-94.9156,2.91,52.6582,-94.9156,3.39,52.6621,-94.9177,3.56,52.5519,-94.9831,3.31,52.5519,-94.9831,2.72,52.5519,-94.9831,2.01,52.5519,-94.9831
896,N/A (LEO),Light (Text/Web),0.36,0.07,53.2738,-87.8984,0.07,53.2738,-87.8984,0.07,53.2738,-87.8984,0.07,53.277,-87.9058,0.08,53.277,-87.9058,0.08,53.277,-87.9058,0.1,53.277,-87.9058,0.12,53.277,-87.9058,0.15,53.2732,-87.9049,0.18,53.2764,-87.8995,0.22,53.2672,-87.8986,0.24,53.2648,-87.8975,0.26,53.2699,-87.892,0.25,53.2734,-87.8958,0.24,53.2799,-87.8974,0.23,53.2765,-87.8839,0.25,53.2765,-87.8839,0.29,53.2719,-87.8907,0.36,53.2749,-87.9042,0.42,53.2749,-87.9042,0.44,53.2749,-87.9042,0.41,53.2749,-87.9042,0.34,53.2752,-87.8991,0.25,53.2752,-87.8991
897,N/A (LEO),Medium (Social/Video),4.61,0.92,53.4673,-87.4052,0.93,53.4673,-87.4052,0.93,53.4673,-87.4052,0.95,53.4673,-87.4052,0.99,53.4673,-87.4052,1.07,53.4673,-87.4052,1.24,53.4673,-87.4052,1.5,53.4632,-87.4094,1.87,53.4632,-87.4094,2.32,53.4677,-87.403,2.77,53.468,-87.4047,3.11,53.468,-87.4047,3.26,53.468,-87.4047,3.2,53.468,-87.4047,3.03,53.468,-87.4047,2.95,53.463,-87.4008,3.15,53.4638,-87.4074,3.74,53.4638,-87.4074,4.59,53.4638,-87.4074,5.33,53.4638,-87.4074,5.6,53.463,-87.4011,5.21,53.4719,-87.4071,4.28,53.4793,-87.3997,3.17,53.4793,-87.3997
898,N/A (LEO),Heavy (Gaming/4K),22.78,4.56,49.1811,-86.2117,4.57,49.1791,-86.2144,4.6,49.1791,-86.2144,4.68,49.1791,-86.2144,4.88,49.1765,-86.2033,5.3,49.1765,-86.2033,6.1,49.182,-86.2143,7.4,49.1852,-86.2059,9.24,49.1749,-86.2052,11.46,49.1749,-86.2052,13.68,49.1749,-86.2052,15.36,49.1657,-86.2106,16.08,49.182,-86.2102,15.78,49.182,-86.2102,14.95,49.182,-86.2102,14.55,49.182,-86.2102,15.57,49.1831,-86.2096,18.48,49.1831,-86.2096,22.64,49.1846,-86.2033,26.33,49.1846,-86.2033,27.66,49.18,-86.2156,25.71,49.1891,-86.1635,21.14,49.1891,-86.1635,15.66,49.1891,-86.1635
899,N/A (LEO),Medium (Social/Video),1.95,0.39,49.3731,-89.8397,0.39,49.3731,-89.8397,0.39,49.3731,-89.8397,0.4,49.2619,-89.7261,0.42,49.2619,-89.7261,0.45,49.2619,-89.7261,0.52,49.2619,-89.7261,0.63,49.2619,-89.7261,0.79,49.2619,-89.7261,0.98,49.2619,-89.7261,1.17,49.3713,-89.8359,1.32,49.3805,-89.8377,1.38,49.3805,-89.8377,1.35,49.3805,-89.8377,1.28,49.419,-90.0768,1.25,49.419,-90.0768,1.33,49.419,-90.0768,1.58,49.419,-90.0768,1.94,49.419,-90.0768,2.26,49.419,-90.0768,2.37,49.3865,-89.8392,2.2,49.4124,-90.0728,1.81,49.4124,-90.0728,1.34,49.4124,-90.0728
900,N/A (LEO),Light (Text/Web),0.83,0.17,49.2863,-94.0396,0.17,49.2863,-94.0396,0.17,49.2863,-94.0396,0.17,49.2863,-94.0396,0.18,49.2863,-94.0396,0.19,49.2864,-94.0437,0.22,49.2864,-94.0437,0.27,49.2868,-94.0404,0.34,49.2685,-94.0378,0.42,49.2685,-94.0378,0.5,49.2685,-94.0378,0.56,49.2685,-94.0378,0.59,49.2922,-94.0379,0.58,49.2922,-94.0379,0.55,49.2758,-94.0327,0.53,49.2758,-94.0327,0.57,49.2917,-94.0432,0.68,49.2917,-94.0432,0.83,49.2803,-94.0433,0.96,49.2725,-94.0407,1.01,49.2725,-94.0407,0.94,49.2725,-94.0407,0.77,49.2725,-94.0407,0.57,49.2725,-94.0407
