Time_s,Hour,Hour_of_Day,User_ID,Lat,Lon,Demand_Mbps,TN_Eval_BS,TN_Eval_MHz,TN_Reason,NTN_Eval_Beam,NTN_Eval_MHz,NTN_Reason,Final_State
82800,23.0,23.0,795,48.2354,-81.8117,17.54,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-049-018,27.95,Fully Served,LEO
82800,23.0,23.0,796,50.7479,-88.9775,4.56,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-058-016,39.46,Fully Served,LEO
82800,23.0,23.0,797,50.0745,-83.5199,6.63,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-049-018,39.03,Fully Served,LEO
82800,23.0,23.0,798,50.4177,-85.7755,3.08,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-058-016,40.0,Fully Served,LEO
82800,23.0,23.0,799,47.3648,-80.787,2.49,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-064-015,37.67,Fully Served,LEO
82800,23.0,23.0,800,45.1127,-74.8554,16.71,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-065-015,28.46,Fully Served,LEO
82800,23.0,23.0,801,50.0611,-89.5227,0.88,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-048-018,40.0,Fully Served,LEO
82800,23.0,23.0,802,52.5972,-86.0068,35.8,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,22.7,Fully Served,LEO
82800,23.0,23.0,803,49.757,-91.4831,3.78,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-048-018,39.84,Fully Served,LEO
82800,23.0,23.0,804,45.2639,-76.2507,5.7,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-064-015,38.4,Fully Served,LEO
82800,23.0,23.0,805,48.1983,-79.9727,0.95,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-050-018,39.94,Fully Served,LEO
82800,23.0,23.0,806,56.4107,-87.9797,5.1,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,39.81,Fully Served,LEO
82800,23.0,23.0,807,54.4305,-87.6277,1.31,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,40.0,Fully Served,LEO
82800,23.0,23.0,808,49.6875,-84.4272,19.64,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-049-018,21.59,Fully Served,LEO
82800,23.0,23.0,809,51.329,-90.0638,4.79,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-058-016,37.58,Fully Served,LEO
82800,23.0,23.0,810,55.3483,-88.4387,5.97,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,36.12,Fully Served,LEO
82800,23.0,23.0,811,49.5921,-80.9385,0.96,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-049-018,39.63,Fully Served,LEO
82800,23.0,23.0,812,52.202,-93.1773,33.62,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-057-016,9.63,Partially Served (Congested),LEO
82800,23.0,23.0,813,53.1183,-90.0417,15.98,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-052-017,38.17,Fully Served,LEO
82800,23.0,23.0,814,46.875,-83.3487,0.66,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-063-015,40.0,Fully Served,LEO
82800,23.0,23.0,815,55.1315,-88.8656,28.79,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,30.67,Fully Served,LEO
82800,23.0,23.0,816,51.1791,-84.9501,27.32,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-058-016,0.0,NTN Beam Congested (Empty),DROPPED
82800,23.0,23.0,817,54.3718,-83.8042,5.57,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-054-017,38.89,Fully Served,LEO
82800,23.0,23.0,818,47.4936,-82.3884,15.6,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-049-018,34.03,Fully Served,LEO
82800,23.0,23.0,819,55.9295,-88.1872,5.06,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,37.55,Fully Served,LEO
82800,23.0,23.0,820,54.0929,-87.372,18.68,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,35.41,Fully Served,LEO
82800,23.0,23.0,821,46.2262,-81.1051,0.39,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-064-015,39.74,Fully Served,LEO
82800,23.0,23.0,822,49.8486,-84.6382,19.54,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-049-018,34.69,Fully Served,LEO
82800,23.0,23.0,823,52.4224,-86.6399,25.89,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,38.61,Fully Served,LEO
82800,23.0,23.0,824,47.7631,-83.6577,16.72,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-049-018,34.26,Fully Served,LEO
82800,23.0,23.0,825,49.4474,-83.3914,0.44,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-049-018,39.9,Fully Served,LEO
82800,23.0,23.0,826,52.5743,-87.9021,3.88,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-058-016,36.72,Fully Served,LEO
82800,23.0,23.0,827,46.2235,-83.0266,4.83,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-063-015,37.63,Fully Served,LEO
82800,23.0,23.0,828,52.9085,-93.5761,36.93,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-057-016,24.18,Fully Served,LEO
82800,23.0,23.0,829,53.6679,-84.0505,2.53,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,38.16,Fully Served,LEO
82800,23.0,23.0,830,44.4562,-78.3375,3.27,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-064-015,34.87,Fully Served,LEO
82800,23.0,23.0,831,49.3638,-93.8604,19.0,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-047-018,39.72,Fully Served,LEO
82800,23.0,23.0,832,50.5479,-88.1149,7.02,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-048-018,39.77,Fully Served,LEO
82800,23.0,23.0,833,48.8558,-80.3353,5.47,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-050-018,39.79,Fully Served,LEO
82800,23.0,23.0,834,42.682,-81.7078,35.4,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-046-019,14.06,Partially Served (Congested),LEO
82800,23.0,23.0,835,55.178,-88.5316,3.32,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,38.96,Fully Served,LEO
82800,23.0,23.0,836,50.0354,-82.8476,0.92,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-049-018,39.72,Fully Served,LEO
82800,23.0,23.0,837,51.4605,-80.9764,15.37,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-059-016,36.57,Fully Served,LEO
82800,23.0,23.0,838,52.9742,-82.8675,4.5,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-054-017,40.0,Fully Served,LEO
82800,23.0,23.0,839,52.4544,-91.0866,31.38,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-052-017,12.19,Fully Served,LEO
82800,23.0,23.0,840,51.3263,-88.5901,0.2,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-058-016,40.0,Fully Served,LEO
82800,23.0,23.0,841,52.7555,-94.4162,4.77,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-051-017,38.59,Fully Served,LEO
82800,23.0,23.0,842,52.0821,-84.0395,1.15,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-059-016,39.54,Fully Served,LEO
82800,23.0,23.0,843,54.5729,-89.1444,0.55,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,40.0,Fully Served,LEO
82800,23.0,23.0,844,46.4895,-84.0035,5.95,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-063-015,38.3,Fully Served,LEO
82800,23.0,23.0,845,56.3925,-88.5163,1.11,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,40.0,Fully Served,LEO
82800,23.0,23.0,846,51.7176,-88.3893,4.59,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-058-016,35.15,Fully Served,LEO
82800,23.0,23.0,847,52.6146,-93.3413,5.25,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-057-016,37.55,Fully Served,LEO
82800,23.0,23.0,848,52.6012,-93.5369,1.06,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-057-016,39.87,Fully Served,LEO
82800,23.0,23.0,849,47.3325,-79.6223,25.31,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-064-015,36.63,Fully Served,LEO
82800,23.0,23.0,850,51.2518,-86.2724,29.67,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-058-016,2.04,Partially Served (Congested),LEO
82800,23.0,23.0,851,49.6846,-91.6295,25.91,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-048-018,34.34,Fully Served,LEO
82800,23.0,23.0,852,45.3734,-74.5821,27.69,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-065-015,32.33,Fully Served,LEO
82800,23.0,23.0,853,54.3297,-89.5229,3.5,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,39.39,Fully Served,LEO
82800,23.0,23.0,854,52.5108,-88.0007,3.03,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-058-016,39.42,Fully Served,LEO
82800,23.0,23.0,855,48.7702,-86.4148,2.77,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-049-018,39.04,Fully Served,LEO
82800,23.0,23.0,856,50.8801,-89.0985,2.95,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-058-016,39.92,Fully Served,LEO
82800,23.0,23.0,857,53.7998,-84.2207,0.94,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,40.0,Fully Served,LEO
82800,23.0,23.0,858,49.3607,-82.5385,1.2,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-049-018,39.18,Fully Served,LEO
82800,23.0,23.0,859,53.0546,-88.9353,23.72,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,33.28,Fully Served,LEO
82800,23.0,23.0,860,47.8815,-84.4244,17.73,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-049-018,36.71,Fully Served,LEO
82800,23.0,23.0,861,49.3034,-82.1741,1.12,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-049-018,39.64,Fully Served,LEO
82800,23.0,23.0,862,54.0908,-82.6341,24.76,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-054-017,40.0,Fully Served,LEO
82800,23.0,23.0,863,49.2543,-82.4853,24.05,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-049-018,38.69,Fully Served,LEO
82800,23.0,23.0,864,50.0309,-89.5449,21.08,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-048-018,39.02,Fully Served,LEO
82800,23.0,23.0,865,51.6876,-86.0,29.28,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-058-016,32.47,Fully Served,LEO
82800,23.0,23.0,866,45.144,-78.3899,5.22,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-064-015,37.07,Fully Served,LEO
82800,23.0,23.0,867,45.7602,-78.1935,4.77,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-064-015,39.03,Fully Served,LEO
82800,23.0,23.0,868,47.4352,-81.8692,1.47,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-063-015,38.16,Fully Served,LEO
82800,23.0,23.0,869,49.7326,-86.8882,5.55,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-048-018,37.86,Fully Served,LEO
82800,23.0,23.0,870,48.9918,-86.7045,4.56,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-048-018,39.72,Fully Served,LEO
82800,23.0,23.0,871,49.5767,-88.2213,7.41,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-048-018,39.95,Fully Served,LEO
82800,23.0,23.0,872,50.9351,-86.3709,1.48,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-058-016,39.38,Fully Served,LEO
82800,23.0,23.0,873,44.0768,-78.5737,0.76,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-064-015,39.73,Fully Served,LEO
82800,23.0,23.0,874,50.1062,-80.1276,34.91,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-050-018,24.91,Fully Served,LEO
82800,23.0,23.0,875,49.9743,-86.5888,0.68,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-048-018,40.0,Fully Served,LEO
82800,23.0,23.0,876,43.0399,-79.9324,5.73,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-046-019,0.0,NTN Beam Congested (Empty),DROPPED
82800,23.0,23.0,877,52.7858,-84.7291,2.81,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,40.0,Fully Served,LEO
82800,23.0,23.0,878,46.6566,-81.4639,0.84,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-063-015,38.84,Fully Served,LEO
82800,23.0,23.0,879,52.9148,-86.1428,23.33,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,39.55,Fully Served,LEO
82800,23.0,23.0,880,49.0364,-85.4164,5.17,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-049-018,37.9,Fully Served,LEO
82800,23.0,23.0,881,42.6726,-80.7604,7.48,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-046-019,0.0,NTN Beam Congested (Empty),DROPPED
82800,23.0,23.0,882,48.2422,-85.4777,2.35,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-049-018,40.0,Fully Served,LEO
82800,23.0,23.0,883,52.3925,-92.6799,7.34,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-052-017,36.52,Fully Served,LEO
82800,23.0,23.0,884,53.5944,-92.8249,6.32,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-052-017,39.51,Fully Served,LEO
82800,23.0,23.0,885,43.8088,-79.8661,27.08,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-064-015,0.0,NTN Beam Congested (Empty),DROPPED
82800,23.0,23.0,886,55.3541,-88.763,1.28,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,39.92,Fully Served,LEO
82800,23.0,23.0,887,51.6497,-86.1224,25.17,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-058-016,11.96,Fully Served,LEO
82800,23.0,23.0,888,52.8939,-89.0332,4.43,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-052-017,40.0,Fully Served,LEO
82800,23.0,23.0,889,46.9819,-82.7663,0.57,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-063-015,39.7,Fully Served,LEO
82800,23.0,23.0,890,52.9544,-93.5356,4.51,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-052-017,37.74,Fully Served,LEO
82800,23.0,23.0,891,51.2263,-88.6163,36.88,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-058-016,22.5,Fully Served,LEO
82800,23.0,23.0,892,50.8992,-92.5969,5.55,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-057-016,35.7,Fully Served,LEO
82800,23.0,23.0,893,51.5481,-90.2535,0.16,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-057-016,40.0,Fully Served,LEO
82800,23.0,23.0,894,52.488,-86.4877,7.2,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,39.73,Fully Served,LEO
82800,23.0,23.0,895,56.1646,-89.9485,28.04,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-052-017,34.07,Fully Served,LEO
82800,23.0,23.0,896,49.1064,-81.3024,0.87,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-049-018,40.0,Fully Served,LEO
82800,23.0,23.0,897,54.9076,-84.3976,2.55,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-054-017,40.0,Fully Served,LEO
82800,23.0,23.0,898,48.1841,-83.1111,3.14,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-049-018,37.82,Fully Served,LEO
82800,23.0,23.0,899,51.5407,-88.7172,16.25,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-058-016,29.19,Fully Served,LEO
82800,23.0,23.0,900,49.5301,-83.2468,1.29,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-049-018,39.43,Fully Served,LEO
82800,23.0,23.0,901,52.0501,-87.1636,0.7,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,40.0,Fully Served,LEO
82800,23.0,23.0,902,54.9979,-89.0415,3.03,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,39.51,Fully Served,LEO
82800,23.0,23.0,903,53.8153,-85.543,1.13,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,40.0,Fully Served,LEO
82800,23.0,23.0,904,49.9559,-80.0068,6.25,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-050-018,37.73,Fully Served,LEO
82800,23.0,23.0,905,44.3973,-81.341,33.55,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-063-015,20.91,Fully Served,LEO
82800,23.0,23.0,906,45.5253,-78.3109,25.48,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-064-015,28.75,Fully Served,LEO
82800,23.0,23.0,907,52.447,-92.4259,35.03,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-052-017,25.78,Fully Served,LEO
82800,23.0,23.0,908,44.1803,-80.7291,29.64,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-064-015,0.0,NTN Beam Congested (Empty),DROPPED
82800,23.0,23.0,909,52.9008,-88.2234,5.83,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,35.59,Fully Served,LEO
82800,23.0,23.0,910,50.5808,-91.9109,5.13,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-057-016,37.8,Fully Served,LEO
82800,23.0,23.0,911,52.3862,-93.5368,0.66,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-057-016,39.94,Fully Served,LEO
82800,23.0,23.0,912,49.5732,-89.9944,0.72,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-048-018,39.91,Fully Served,LEO
82800,23.0,23.0,913,49.3417,-87.5095,34.69,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-048-018,33.14,Fully Served,LEO
82800,23.0,23.0,914,55.6794,-90.5545,5.72,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-052-017,40.0,Fully Served,LEO
82800,23.0,23.0,915,50.6557,-90.2684,1.09,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-057-016,40.0,Fully Served,LEO
82800,23.0,23.0,916,47.2662,-81.1948,0.47,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-063-015,39.6,Fully Served,LEO
82800,23.0,23.0,917,54.7561,-86.5702,0.22,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,40.0,Fully Served,LEO
82800,23.0,23.0,918,52.3287,-87.4945,33.73,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,35.81,Fully Served,LEO
82800,23.0,23.0,919,52.9258,-88.5156,1.12,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,40.0,Fully Served,LEO
82800,23.0,23.0,920,46.09,-81.432,0.91,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-064-015,39.41,Fully Served,LEO
82800,23.0,23.0,921,53.2991,-88.7784,3.84,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,37.1,Fully Served,LEO
82800,23.0,23.0,922,47.9819,-82.0657,30.43,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-049-018,17.2,Fully Served,LEO
82800,23.0,23.0,923,50.0674,-94.1827,33.67,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-047-018,39.46,Fully Served,LEO
82800,23.0,23.0,924,51.6916,-93.9209,18.34,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-057-016,39.73,Fully Served,LEO
82800,23.0,23.0,925,51.9346,-88.8072,6.76,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-058-016,38.19,Fully Served,LEO
82800,23.0,23.0,926,46.3354,-82.7159,0.29,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-063-015,40.0,Fully Served,LEO
82800,23.0,23.0,927,50.9972,-85.4052,32.29,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-058-016,0.0,NTN Beam Congested (Empty),DROPPED
82800,23.0,23.0,928,42.639,-82.0891,0.83,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-045-019,39.92,Fully Served,LEO
82800,23.0,23.0,929,55.8789,-89.6947,6.66,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-052-017,37.26,Fully Served,LEO
82800,23.0,23.0,930,52.797,-91.7264,20.05,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-052-017,38.67,Fully Served,LEO
82800,23.0,23.0,931,50.6317,-94.0031,1.34,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-047-018,40.0,Fully Served,LEO
82800,23.0,23.0,932,52.9076,-94.9591,5.44,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-051-017,39.51,Fully Served,LEO
82800,23.0,23.0,933,44.9457,-81.3043,4.87,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-063-015,40.0,Fully Served,LEO
82800,23.0,23.0,934,55.6402,-88.6969,7.01,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,33.83,Fully Served,LEO
82800,23.0,23.0,935,51.5038,-84.3966,37.29,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-059-016,37.76,Fully Served,LEO
82800,23.0,23.0,936,47.8368,-82.0825,27.35,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-049-018,27.92,Fully Served,LEO
82800,23.0,23.0,937,47.3736,-80.2199,3.47,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-064-015,38.59,Fully Served,LEO
82800,23.0,23.0,938,55.3783,-90.3991,0.85,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-052-017,40.0,Fully Served,LEO
82800,23.0,23.0,939,46.1353,-79.9486,36.69,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-064-015,6.28,Partially Served (Congested),LEO
82800,23.0,23.0,940,49.3689,-84.9549,7.47,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-049-018,39.09,Fully Served,LEO
82800,23.0,23.0,941,51.5824,-84.5978,0.6,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-059-016,39.78,Fully Served,LEO
82800,23.0,23.0,942,46.6903,-80.7699,1.27,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-064-015,38.09,Fully Served,LEO
82800,23.0,23.0,943,49.9766,-93.0247,3.96,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-057-016,39.42,Fully Served,LEO
82800,23.0,23.0,944,50.8815,-81.9675,4.81,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-059-016,38.55,Fully Served,LEO
82800,23.0,23.0,945,51.206,-85.1402,33.76,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-058-016,25.26,Fully Served,LEO
82800,23.0,23.0,946,52.1811,-88.1659,1.44,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-058-016,40.0,Fully Served,LEO
82800,23.0,23.0,947,49.8772,-82.4372,36.96,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-049-018,24.87,Fully Served,LEO
82800,23.0,23.0,948,50.0335,-80.4451,26.62,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-050-018,35.99,Fully Served,LEO
82800,23.0,23.0,949,52.3127,-94.3555,4.05,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-057-016,39.15,Fully Served,LEO
82800,23.0,23.0,950,54.8214,-82.3583,26.27,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-054-017,40.0,Fully Served,LEO
82800,23.0,23.0,951,45.8528,-82.9383,2.34,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-063-015,39.66,Fully Served,LEO
82800,23.0,23.0,952,45.4831,-78.1906,20.78,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-064-015,32.42,Fully Served,LEO
82800,23.0,23.0,953,56.1622,-89.3539,6.97,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,35.02,Fully Served,LEO
82800,23.0,23.0,954,45.4711,-75.5574,34.87,BS_87,41.85,Partially Served (Congested),Sat_LIVE-SIMULAT-065-015,7.23,Fully Served,LEO
82800,23.0,23.0,955,53.7095,-93.2121,2.37,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-052-017,39.89,Fully Served,LEO
82800,23.0,23.0,956,47.6217,-83.4813,1.28,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-049-018,39.24,Fully Served,LEO
82800,23.0,23.0,957,50.4511,-92.7889,4.12,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-057-016,40.0,Fully Served,LEO
82800,23.0,23.0,958,53.5152,-84.4786,0.78,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-053-017,39.85,Fully Served,LEO
82800,23.0,23.0,959,42.7116,-80.9523,0.49,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-046-019,37.63,Fully Served,LEO
82800,23.0,23.0,960,52.45,-90.6044,31.24,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-057-016,38.87,Fully Served,LEO
